TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
06/05/2011 15:15:00,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1085084E+03, -0.3774173E+04, -0.2178192E+04
06/05/2011 15:31:03,  0.2000003E+02,  0.0000000E+00,  0.2000003E+03, -0.1385707E+03, -0.4797623E+04, -0.2780139E+04
06/05/2011 15:45:37,  0.1999999E+02,  0.0000000E+00,  0.1999999E+03, -0.1454202E+03, -0.4993875E+04, -0.2913344E+04
06/05/2011 16:00:09,  0.1999990E+02,  0.0000000E+00,  0.1999990E+03, -0.1379125E+03, -0.4680756E+04, -0.2756225E+04
06/05/2011 16:15:02,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1480260E+03, -0.4938942E+04, -0.2947146E+04
06/05/2011 16:30:04,  0.1999998E+02,  0.0000000E+00,  0.1999998E+03, -0.1591765E+03, -0.5186739E+04, -0.3151523E+04
06/05/2011 16:46:03,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1481993E+03, -0.4680250E+04, -0.2912133E+04
06/05/2011 17:00:36,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.1430271E+03, -0.4357711E+04, -0.2786187E+04
06/05/2011 17:15:36,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1385031E+03, -0.4062600E+04, -0.2673462E+04
06/05/2011 17:30:30,  0.2000003E+02,  0.0000000E+00,  0.2000004E+03, -0.1481836E+03, -0.4148427E+04, -0.2829325E+04
06/05/2011 17:45:23,  0.2000001E+02,  0.0000000E+00,  0.2000001E+03, -0.1482731E+03, -0.3942228E+04, -0.2798245E+04
06/05/2011 18:00:11,  0.2000002E+02,  0.0000000E+00,  0.2000002E+03, -0.1435342E+03, -0.3616810E+04, -0.2677184E+04
06/05/2011 18:15:49,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1310156E+03, -0.3117325E+04, -0.2414108E+04
06/05/2011 18:30:45,  0.2000004E+02,  0.0000000E+00,  0.2000004E+03, -0.1220039E+03, -0.2748521E+04, -0.2222948E+04
06/05/2011 18:45:24,  0.2000013E+02,  0.0000000E+00,  0.2000013E+03, -0.1154717E+03, -0.2470669E+04, -0.2082416E+04
06/05/2011 19:00:40,  0.1999994E+02,  0.0000000E+00,  0.1999993E+03, -0.1059429E+03, -0.2157849E+04, -0.1892261E+04
06/05/2011 19:15:24,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03, -0.8405673E+02, -0.1629015E+04, -0.1487064E+04
06/05/2011 19:30:17,  0.2000002E+02,  0.0000000E+00,  0.2000001E+03, -0.6367271E+02, -0.1180247E+04, -0.1117048E+04
06/05/2011 19:45:06,  0.2000001E+02,  0.0000000E+00,  0.2000000E+03, -0.5484451E+02, -0.9805875E+03, -0.9557775E+03
06/05/2011 20:00:00,  0.2000005E+02,  0.0000000E+00,  0.2000005E+03, -0.5248609E+02, -0.9169512E+03, -0.9105140E+03
06/05/2011 20:15:01,  0.2000015E+02,  0.0000000E+00,  0.2000015E+03, -0.1768516E+02, -0.2099818E+03, -0.2912124E+03
06/05/2011 20:30:48,  0.2000009E+02,  0.0000000E+00,  0.2000008E+03,  0.1909906E+02,  0.7006620E+03,  0.3869612E+03
06/05/2011 20:45:47,  0.2000009E+02,  0.0000000E+00,  0.2000009E+03,  0.3589716E+02,  0.1256401E+04,  0.7179431E+03
06/05/2011 21:00:08,  0.2000007E+02,  0.0000000E+00,  0.2000008E+03,  0.3899388E+02,  0.1364786E+04,  0.7798776E+03
06/05/2011 21:15:02,  0.1999996E+02,  0.0000000E+00,  0.1999996E+03,  0.6869004E+02,  0.2404152E+04,  0.1373801E+04
06/05/2011 21:30:50,  0.2000016E+02,  0.0000000E+00,  0.2000016E+03,  0.9709604E+02,  0.3398361E+04,  0.1941921E+04
06/05/2011 21:45:44,  0.2000002E+02,  0.0000000E+00,  0.2000003E+03,  0.1004153E+03,  0.3514535E+04,  0.2008306E+04
06/05/2011 22:00:43,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.9110331E+02,  0.3188616E+04,  0.1822066E+04
06/05/2011 22:15:34,  0.2000006E+02,  0.0000000E+00,  0.2000006E+03,  0.1026698E+03,  0.3593442E+04,  0.2053395E+04
06/05/2011 22:30:34,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1244510E+03,  0.4355784E+04,  0.2489019E+04
06/05/2011 22:45:49,  0.2000007E+02,  0.0000000E+00,  0.2000007E+03,  0.1283578E+03,  0.4492524E+04,  0.2567156E+04
06/05/2011 23:00:07,  0.2000008E+02,  0.0000000E+00,  0.2000009E+03,  0.1218429E+03,  0.4264501E+04,  0.2436859E+04
06/05/2011 23:16:09,  0.2000012E+02,  0.0000000E+00,  0.2000012E+03,  0.1197715E+03,  0.4192003E+04,  0.2395431E+04
06/05/2011 23:30:08,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1241553E+03,  0.4345436E+04,  0.2483106E+04
06/05/2011 23:45:40,  0.2000008E+02,  0.0000000E+00,  0.2000008E+03,  0.1181537E+03,  0.4135380E+04,  0.2363074E+04
07/05/2011 00:00:57,  0.2000000E+02,  0.0000000E+00,  0.2000000E+03,  0.1077694E+03,  0.3771930E+04,  0.2155389E+04
