TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1]
02/05/2011 22:45:03,  0.2000010E+02, -0.1059543E+02,  0.1912585E+03, -0.2583457E+02, -0.1162792E+03, -0.3833620E+03
02/05/2011 23:00:31,  0.2000008E+02, -0.1407295E+02,  0.1897216E+03, -0.2683915E+02, -0.1427771E+03, -0.4012647E+03
02/05/2011 23:15:11,  0.2000017E+02, -0.2181664E+02,  0.1843438E+03, -0.5054790E+02, -0.8936424E+03, -0.8618455E+03
02/05/2011 23:30:33,  0.2000011E+02, -0.2367927E+02,  0.1842627E+03, -0.7698009E+02, -0.1714546E+04, -0.1372454E+04
02/05/2011 23:45:07,  0.2000009E+02, -0.1706185E+02,  0.1895365E+03, -0.8436416E+02, -0.1919759E+04, -0.1510248E+04
03/05/2011 00:00:05,  0.2000006E+02, -0.1233551E+02,  0.1919944E+03, -0.8277914E+02, -0.1846808E+04, -0.1474656E+04
03/05/2011 00:15:05,  0.2000019E+02, -0.1391676E+02,  0.1906853E+03, -0.1045622E+03, -0.2518374E+04, -0.1894413E+04
03/05/2011 00:30:48,  0.2000009E+02, -0.1389981E+02,  0.1899823E+03, -0.1244772E+03, -0.3116739E+04, -0.2275103E+04
03/05/2011 00:45:21,  0.2000007E+02, -0.1513979E+02,  0.1888650E+03, -0.1314801E+03, -0.3301358E+04, -0.2403737E+04
03/05/2011 01:00:32,  0.2000005E+02, -0.1687707E+02,  0.1872646E+03, -0.1278992E+03, -0.3156516E+04, -0.2327676E+04
03/05/2011 01:15:07,  0.2000008E+02, -0.1785460E+02,  0.1861804E+03, -0.1402476E+03, -0.3513222E+04, -0.2560914E+04
03/05/2011 01:30:18,  0.2000012E+02, -0.1722203E+02,  0.1865498E+03, -0.1483636E+03, -0.3724711E+04, -0.2709843E+04
03/05/2011 01:45:08,  0.2000010E+02, -0.1326290E+02,  0.1893860E+03, -0.1556640E+03, -0.3904323E+04, -0.2841862E+04
03/05/2011 02:00:25,  0.2000009E+02, -0.1028051E+02,  0.1914593E+03, -0.1501552E+03, -0.3686489E+04, -0.2726274E+04
03/05/2011 02:15:16,  0.2000008E+02, -0.1217460E+02,  0.1917774E+03, -0.1477668E+03, -0.3575589E+04, -0.2672580E+04
03/05/2011 02:30:39,  0.2000010E+02, -0.1715262E+02,  0.1889531E+03, -0.1444435E+03, -0.3435007E+04, -0.2600246E+04
03/05/2011 02:45:19,  0.2000016E+02, -0.1756362E+02,  0.1885384E+03, -0.1396395E+03, -0.3251077E+04, -0.2499323E+04
03/05/2011 03:00:24,  0.2000011E+02, -0.1297123E+02,  0.1922001E+03, -0.1342809E+03, -0.3058584E+04, -0.2388710E+04
03/05/2011 03:15:13,  0.2000017E+02, -0.1288180E+02,  0.1910629E+03, -0.1240902E+03, -0.2725497E+04, -0.2185962E+04
03/05/2011 03:30:04,  0.2000008E+02, -0.1235890E+02,  0.1906769E+03, -0.1188984E+03, -0.2552937E+04, -0.2080335E+04
03/05/2011 03:45:19,  0.2000016E+02, -0.1681754E+02,  0.1880217E+03, -0.1140070E+03, -0.2393613E+04, -0.1980934E+04
03/05/2011 04:00:13,  0.1999998E+02, -0.2133289E+02,  0.1846485E+03, -0.1121658E+03, -0.2330270E+04, -0.1940531E+04
03/05/2011 04:15:16,  0.1999998E+02, -0.2331338E+02,  0.1829312E+03, -0.9386288E+02, -0.1760558E+04, -0.1583515E+04
03/05/2011 04:30:15,  0.2000009E+02, -0.2150298E+02,  0.1840651E+03, -0.7484877E+02, -0.1178800E+04, -0.1215267E+04
03/05/2011 04:45:39,  0.2000006E+02, -0.1991022E+02,  0.1851855E+03, -0.6250041E+02, -0.8066717E+03, -0.9763154E+03
03/05/2011 05:00:04,  0.2000011E+02, -0.2079886E+02,  0.1844653E+03, -0.6096790E+02, -0.7668965E+03, -0.9451838E+03
03/05/2011 05:15:26,  0.1999991E+02, -0.2228915E+02,  0.1832438E+03, -0.3289919E+02,  0.9732622E+02, -0.4036951E+03
03/05/2011 05:30:02,  0.1999997E+02, -0.2319259E+02,  0.1824572E+03, -0.4470375E+01,  0.9538372E+03,  0.1401335E+03
03/05/2011 05:45:56,  0.2000004E+02, -0.2341368E+02,  0.1822245E+03,  0.8672600E+01,  0.1332791E+04,  0.3887369E+03
03/05/2011 06:00:07,  0.2000005E+02, -0.1995206E+02,  0.1849759E+03,  0.8709383E+01,  0.1314320E+04,  0.3873149E+03
03/05/2011 06:15:28,  0.2000010E+02, -0.1554866E+02,  0.1881541E+03,  0.3222244E+02,  0.2039539E+04,  0.8395385E+03
03/05/2011 06:30:17,  0.2000003E+02, -0.9243877E+01,  0.1932753E+03,  0.5920074E+02,  0.2864190E+04,  0.1355795E+04
03/05/2011 06:45:20,  0.2000013E+02, -0.1389746E+02,  0.1903652E+03,  0.6565690E+02,  0.3038135E+04,  0.1475137E+04
03/05/2011 07:00:19,  0.2000013E+02, -0.1694008E+02,  0.1889054E+03,  0.6020479E+02,  0.2845835E+04,  0.1366960E+04
03/05/2011 07:15:24,  0.2000009E+02, -0.1477408E+02,  0.1913086E+03,  0.7826938E+02,  0.3404142E+04,  0.1713876E+04
03/05/2011 07:30:44,  0.2000011E+02, -0.1145090E+02,  0.1944887E+03,  0.1034847E+03,  0.4178070E+04,  0.2195843E+04
03/05/2011 07:45:24,  0.2000009E+02, -0.1339677E+02,  0.1927754E+03,  0.1100232E+03,  0.4353905E+04,  0.2315773E+04
03/05/2011 08:00:05,  0.2000020E+02, -0.1523036E+02,  0.1922244E+03,  0.1074470E+03,  0.4245692E+04,  0.2261099E+04
03/05/2011 08:15:10,  0.2000011E+02, -0.1895746E+02,  0.1904280E+03,  0.1140370E+03,  0.4445487E+04,  0.2386934E+04
03/05/2011 08:30:34,  0.2000017E+02, -0.1774583E+02,  0.1910334E+03,  0.1287242E+03,  0.4902129E+04,  0.2668471E+04
03/05/2011 08:45:07,  0.2000010E+02, -0.2127958E+02,  0.1884552E+03,  0.1307723E+03,  0.4951210E+04,  0.2704835E+04
03/05/2011 09:00:16,  0.2000005E+02, -0.1513162E+02,  0.1898904E+03,  0.1211942E+03,  0.4628285E+04,  0.2516770E+04
03/05/2011 09:15:23,  0.2000015E+02, -0.1231897E+02,  0.1913280E+03,  0.1087699E+03,  0.4214372E+04,  0.2273822E+04
03/05/2011 09:30:12,  0.2000008E+02, -0.6704119E+01,  0.1963821E+03,  0.9955130E+02,  0.3905325E+04,  0.2093196E+04
03/05/2011 09:45:30,  0.2000011E+02, -0.1351311E+02,  0.1927757E+03,  0.8934108E+02,  0.3564859E+04,  0.1893438E+04
03/05/2011 10:00:33,  0.2000011E+02, -0.1613585E+02,  0.1901525E+03,  0.8253481E+02,  0.3331836E+04,  0.1758845E+04
03/05/2011 10:15:18,  0.2000006E+02, -0.2053785E+02,  0.1845645E+03,  0.6096041E+02,  0.2618188E+04,  0.1337348E+04
03/05/2011 10:30:05,  0.2000004E+02, -0.3635405E+02,  0.1722413E+03,  0.4723100E+02,  0.2157409E+04,  0.1067149E+04
03/05/2011 10:45:09,  0.2000013E+02, -0.2784947E+02,  0.1790715E+03,  0.4226358E+02,  0.1982981E+04,  0.9669641E+03
03/05/2011 11:00:10,  0.2000003E+02, -0.2048492E+02,  0.1850212E+03,  0.4040078E+02,  0.1909813E+04,  0.9268160E+03
03/05/2011 11:15:27,  0.2000011E+02, -0.1509282E+02,  0.1892709E+03,  0.1339126E+02,  0.1024678E+04,  0.3991872E+03
03/05/2011 11:30:27,  0.2000006E+02, -0.1146737E+02,  0.1919001E+03, -0.1477665E+02,  0.1157756E+03, -0.1481963E+03
03/05/2011 11:45:15,  0.2000006E+02, -0.1069738E+02,  0.1924799E+03, -0.2648380E+02, -0.2521700E+03, -0.3746926E+03
03/05/2011 12:00:15,  0.2000014E+02, -0.1426165E+02,  0.1896761E+03, -0.2761589E+02, -0.2835249E+03, -0.3973544E+03
03/05/2011 12:15:22,  0.2000011E+02, -0.1348887E+02,  0.1904829E+03, -0.5503645E+02, -0.1166918E+04, -0.9315715E+03
03/05/2011 12:30:39,  0.2000011E+02, -0.1524912E+02,  0.1893381E+03, -0.8294239E+02, -0.2053465E+04, -0.1473216E+04
03/05/2011 12:45:03,  0.2000001E+02, -0.1518899E+02,  0.1889546E+03, -0.9257628E+02, -0.2341412E+04, -0.1658293E+04
03/05/2011 13:00:01,  0.2000015E+02, -0.1516073E+02,  0.1896102E+03, -0.8838676E+02, -0.2188846E+04, -0.1575988E+04
03/05/2011 13:15:16,  0.2000008E+02, -0.1955225E+02,  0.1868691E+03, -0.9994897E+02, -0.2546719E+04, -0.1800771E+04
03/05/2011 13:30:49,  0.2000013E+02, -0.2165019E+02,  0.1855363E+03, -0.1182201E+03, -0.3108043E+04, -0.2153817E+04
03/05/2011 13:45:07,  0.2000006E+02, -0.1816627E+02,  0.1878468E+03, -0.1226561E+03, -0.3218352E+04, -0.2236406E+04
03/05/2011 14:00:06,  0.2000010E+02, -0.1604971E+02,  0.1892751E+03, -0.1164408E+03, -0.2992299E+04, -0.2112849E+04
03/05/2011 14:15:02,  0.2000007E+02, -0.1770518E+02,  0.1881396E+03, -0.1208994E+03, -0.3109661E+04, -0.2197407E+04
03/05/2011 14:30:15,  0.2000005E+02, -0.1779971E+02,  0.1882194E+03, -0.1366844E+03, -0.3578180E+04, -0.2500146E+04
03/05/2011 14:45:14,  0.2000009E+02, -0.2237539E+02,  0.1853097E+03, -0.1407825E+03, -0.3670603E+04, -0.2574681E+04
03/05/2011 15:00:13,  0.2000008E+02, -0.1344956E+02,  0.1920937E+03, -0.1350245E+03, -0.3455858E+04, -0.2458620E+04
03/05/2011 15:15:11,  0.2000006E+02, -0.1252133E+02,  0.1928635E+03, -0.1307105E+03, -0.3291744E+04, -0.2371208E+04
03/05/2011 15:30:11,  0.2000014E+02, -0.1190175E+02,  0.1930908E+03, -0.1293560E+03, -0.3221590E+04, -0.2340778E+04
03/05/2011 15:45:02,  0.2000005E+02, -0.1238957E+02,  0.1922286E+03, -0.1230455E+03, -0.2993590E+04, -0.2213468E+04
03/05/2011 16:00:57,  0.2000014E+02, -0.1614412E+02,  0.1893539E+03, -0.1164846E+03, -0.2764215E+04, -0.2082336E+04
03/05/2011 16:15:25,  0.2000014E+02, -0.2326079E+02,  0.1850144E+03, -0.9901920E+02, -0.2203462E+04, -0.1741877E+04
03/05/2011 16:30:04,  0.2000016E+02, -0.1280516E+02,  0.1918693E+03, -0.8768430E+02, -0.1844414E+04, -0.1521015E+04
03/05/2011 16:45:32,  0.2000013E+02, -0.1438566E+02,  0.1912253E+03, -0.7920055E+02, -0.1577438E+04, -0.1355013E+04
03/05/2011 17:00:07,  0.2000012E+02, -0.1615281E+02,  0.1902854E+03, -0.7529369E+02, -0.1454597E+04, -0.1277011E+04
03/05/2011 17:15:22,  0.2000007E+02, -0.1858325E+02,  0.1886366E+03, -0.5011522E+02, -0.6686035E+03, -0.7879963E+03
03/05/2011 17:30:14,  0.2000006E+02, -0.2335520E+02,  0.1855056E+03, -0.2468985E+02,  0.1115747E+03, -0.2977665E+03
03/05/2011 17:45:44,  0.2000004E+02, -0.2028184E+02,  0.1873273E+03, -0.1228624E+02,  0.4791866E+03, -0.6020609E+02
03/05/2011 18:00:15,  0.2000016E+02, -0.1560136E+02,  0.1900515E+03, -0.1035709E+02,  0.5246689E+03, -0.2372028E+02
03/05/2011 18:15:28,  0.2000016E+02, -0.6523911E+01,  0.1960663E+03,  0.1105058E+02,  0.1186757E+04,  0.3892937E+03
03/05/2011 18:30:12,  0.2000005E+02, -0.1123509E+02,  0.1934234E+03,  0.3381049E+02,  0.1884244E+04,  0.8262018E+03
03/05/2011 18:45:34,  0.2000016E+02, -0.1262556E+02,  0.1926374E+03,  0.3792941E+02,  0.1993909E+04,  0.9028186E+03
03/05/2011 19:00:04,  0.2000007E+02, -0.1202440E+02,  0.1928391E+03,  0.3432861E+02,  0.1867113E+04,  0.8320603E+03
03/05/2011 19:15:09,  0.2000007E+02, -0.1472847E+02,  0.1906218E+03,  0.5196592E+02,  0.2419966E+04,  0.1172614E+04
03/05/2011 19:30:06,  0.2000007E+02, -0.1976049E+02,  0.1871646E+03,  0.7916506E+02,  0.3269333E+04,  0.1695795E+04
03/05/2011 19:45:20,  0.2000015E+02, -0.8094028E+01,  0.1948650E+03,  0.9091955E+02,  0.3623477E+04,  0.1919293E+04
03/05/2011 20:00:50,  0.2000009E+02, -0.1082537E+02,  0.1931499E+03,  0.8757504E+02,  0.3501313E+04,  0.1852176E+04
03/05/2011 20:15:29,  0.2000009E+02, -0.1749357E+02,  0.1891862E+03,  0.9798876E+02,  0.3825092E+04,  0.2052348E+04
03/05/2011 20:30:18,  0.2000013E+02, -0.1813122E+02,  0.1887246E+03,  0.1127546E+03,  0.4291130E+04,  0.2336916E+04
03/05/2011 20:45:19,  0.2000007E+02, -0.2603531E+02,  0.1837921E+03,  0.1158073E+03,  0.4380741E+04,  0.2394809E+04
03/05/2011 21:00:06,  0.2000008E+02, -0.2731252E+02,  0.1832415E+03,  0.1063847E+03,  0.4071211E+04,  0.2211888E+04
03/05/2011 21:15:17,  0.2000011E+02, -0.2990909E+02,  0.1818060E+03,  0.9824326E+02,  0.3803770E+04,  0.2054020E+04
03/05/2011 21:30:02,  0.2000011E+02, -0.2318957E+02,  0.1859592E+03,  0.9579936E+02,  0.3719067E+04,  0.2006086E+04
03/05/2011 21:46:01,  0.2000010E+02, -0.1756686E+02,  0.1891495E+03,  0.8994629E+02,  0.3521814E+04,  0.1891542E+04
03/05/2011 22:00:06,  0.2000010E+02, -0.2100961E+02,  0.1866096E+03,  0.8500431E+02,  0.3353803E+04,  0.1794543E+04
03/05/2011 22:15:08,  0.2000016E+02, -0.2259937E+02,  0.1859141E+03,  0.6607059E+02,  0.2731525E+04,  0.1426339E+04
03/05/2011 22:30:16,  0.2000017E+02, -0.1216713E+02,  0.1920109E+03,  0.5087429E+02,  0.2232443E+04,  0.1131078E+04
03/05/2011 22:45:44,  0.2000010E+02, -0.1545612E+02,  0.1899064E+03,  0.3870912E+02,  0.1832691E+04,  0.8948673E+03
03/05/2011 23:00:50,  0.2000012E+02, -0.1636649E+02,  0.1894685E+03,  0.3579374E+02,  0.1732551E+04,  0.8377386E+03
03/05/2011 23:15:19,  0.2000013E+02, -0.1388389E+02,  0.1912043E+03,  0.8564975E+01,  0.8477453E+03,  0.3107237E+03
03/05/2011 23:30:14,  0.2000016E+02, -0.1979088E+02,  0.1876369E+03, -0.1722197E+02,  0.1741826E+02, -0.1864830E+03
03/05/2011 23:45:14,  0.2000015E+02, -0.3283225E+02,  0.1784344E+03, -0.2869266E+02, -0.3443951E+03, -0.4054413E+03
04/05/2011 00:00:04,  0.2000010E+02, -0.2581608E+02,  0.1830293E+03, -0.2749791E+02, -0.2988170E+03, -0.3800627E+03
04/05/2011 00:15:26,  0.2000013E+02, -0.1522589E+02,  0.1905970E+03, -0.5548213E+02, -0.1197193E+04, -0.9191794E+03
04/05/2011 00:30:10,  0.2000009E+02, -0.1779806E+02,  0.1886658E+03, -0.8654296E+02, -0.2183423E+04, -0.1514952E+04
04/05/2011 00:45:01,  0.2000007E+02, -0.1220702E+02,  0.1924273E+03, -0.9812418E+02, -0.2531646E+04, -0.1731746E+04
04/05/2011 01:00:03,  0.2000013E+02, -0.1311211E+02,  0.1919153E+03, -0.9674702E+02, -0.2466238E+04, -0.1699237E+04
04/05/2011 01:15:27,  0.2000013E+02, -0.1602272E+02,  0.1903503E+03, -0.1163038E+03, -0.3078542E+04, -0.2071841E+04
04/05/2011 01:30:38,  0.2000012E+02, -0.1684942E+02,  0.1898809E+03, -0.1403278E+03, -0.3818744E+04, -0.2526384E+04
04/05/2011 01:45:01,  0.1999996E+02, -0.1995665E+02,  0.1879591E+03, -0.1484305E+03, -0.4038757E+04, -0.2671811E+04
04/05/2011 02:00:01,  0.2000016E+02, -0.1991169E+02,  0.1879633E+03, -0.1404233E+03, -0.3745960E+04, -0.2508289E+04
04/05/2011 02:15:00,  0.2000013E+02, -0.1928914E+02,  0.1883536E+03, -0.1445347E+03, -0.3844402E+04, -0.2579295E+04
04/05/2011 02:30:12,  0.2000008E+02, -0.1129424E+02,  0.1931255E+03, -0.1616262E+03, -0.4345239E+04, -0.2897028E+04
04/05/2011 02:45:35,  0.2000006E+02, -0.1008493E+02,  0.1941645E+03, -0.1663985E+03, -0.4446904E+04, -0.2976127E+04
04/05/2011 03:00:03,  0.2000014E+02, -0.2576665E+02,  0.1867408E+03, -0.1618703E+03, -0.4261362E+04, -0.2878474E+04
04/05/2011 03:15:39,  0.2000016E+02, -0.3023072E+02,  0.1847052E+03, -0.1499052E+03, -0.3848461E+04, -0.2639790E+04
04/05/2011 03:30:27,  0.2000011E+02, -0.2459251E+02,  0.1878351E+03, -0.1433481E+03, -0.3612560E+04, -0.2505761E+04
04/05/2011 03:45:20,  0.2000013E+02, -0.2789403E+02,  0.1872456E+03, -0.1363524E+03, -0.3362619E+04, -0.2362800E+04
04/05/2011 04:00:03,  0.2000007E+02, -0.1972837E+02,  0.1914847E+03, -0.1309617E+03, -0.3169736E+04, -0.2251857E+04
04/05/2011 04:15:04,  0.2000023E+02, -0.2288794E+02,  0.1891856E+03, -0.1176082E+03, -0.2736210E+04, -0.1991099E+04
04/05/2011 04:30:02,  0.2000006E+02, -0.2325417E+02,  0.1885483E+03, -0.1099203E+03, -0.2490770E+04, -0.1841159E+04
04/05/2011 04:45:24,  0.1999999E+02, -0.2377938E+02,  0.1877917E+03, -0.1096771E+03, -0.2479480E+04, -0.1833146E+04
04/05/2011 05:00:13,  0.2000001E+02, -0.2435692E+02,  0.1870254E+03, -0.1122291E+03, -0.2552741E+04, -0.1877597E+04
04/05/2011 05:15:09,  0.2000007E+02, -0.2566910E+02,  0.1860020E+03, -0.9045148E+02, -0.1866583E+04, -0.1459673E+04
04/05/2011 05:30:11,  0.2000005E+02, -0.2646649E+02,  0.1853640E+03, -0.6763638E+02, -0.1161341E+04, -0.1025768E+04
04/05/2011 05:45:18,  0.2000007E+02, -0.2682689E+02,  0.1851610E+03, -0.5396297E+02, -0.7459669E+03, -0.7671025E+03
04/05/2011 06:00:07,  0.2000004E+02, -0.1760360E+02,  0.1902802E+03, -0.5008319E+02, -0.6320677E+03, -0.6933766E+03
04/05/2011 06:15:02,  0.2000007E+02, -0.1970682E+02,  0.1901410E+03, -0.1962544E+02,  0.3157977E+03, -0.1140493E+03
04/05/2011 06:30:14,  0.2000015E+02, -0.2405796E+02,  0.1893157E+03,  0.1222232E+02,  0.1290553E+04,  0.4864706E+03
04/05/2011 06:45:14,  0.2000012E+02, -0.2709435E+02,  0.1876705E+03,  0.2397801E+02,  0.1629178E+04,  0.7029819E+03
04/05/2011 07:00:04,  0.2000008E+02, -0.2798380E+02,  0.1863722E+03,  0.2217231E+02,  0.1550891E+04,  0.6641260E+03
04/05/2011 07:15:02,  0.2000012E+02, -0.2190366E+02,  0.1890659E+03,  0.4895985E+02,  0.2385945E+04,  0.1172676E+04
04/05/2011 07:30:03,  0.2000012E+02, -0.2108565E+02,  0.1891577E+03,  0.7940066E+02,  0.3327931E+04,  0.1747860E+04
04/05/2011 07:45:13,  0.2000014E+02, -0.2281580E+02,  0.1878280E+03,  0.8627635E+02,  0.3518584E+04,  0.1872022E+04
04/05/2011 08:00:53,  0.2000015E+02, -0.2362977E+02,  0.1872102E+03,  0.8041034E+02,  0.3306651E+04,  0.1753741E+04
04/05/2011 08:15:20,  0.2000004E+02, -0.1568125E+02,  0.1916569E+03,  0.1019786E+03,  0.3977724E+04,  0.2161749E+04
04/05/2011 08:30:36,  0.2000012E+02, -0.1536891E+02,  0.1916879E+03,  0.1263371E+03,  0.4738459E+04,  0.2622605E+04
04/05/2011 08:45:05,  0.2000010E+02, -0.1591534E+02,  0.1916002E+03,  0.1346162E+03,  0.4982131E+04,  0.2775030E+04
04/05/2011 09:01:04,  0.2000015E+02, -0.1843294E+02,  0.1918110E+03,  0.1282811E+03,  0.4755655E+04,  0.2647531E+04
04/05/2011 09:15:04,  0.2000012E+02, -0.3308538E+02,  0.1858997E+03,  0.1292506E+03,  0.4768480E+04,  0.2661089E+04
04/05/2011 09:30:14,  0.2000007E+02, -0.2759795E+02,  0.1886029E+03,  0.1392746E+03,  0.5072651E+04,  0.2847686E+04
04/05/2011 09:45:08,  0.2000004E+02, -0.2500555E+02,  0.1901002E+03,  0.1353873E+03,  0.4924134E+04,  0.2766401E+04
04/05/2011 10:00:19,  0.2000008E+02, -0.2341118E+02,  0.1909075E+03,  0.1236419E+03,  0.4519247E+04,  0.2533798E+04
04/05/2011 10:15:02,  0.2000012E+02, -0.2837871E+02,  0.1882227E+03,  0.1087625E+03,  0.4006013E+04,  0.2238902E+04
04/05/2011 10:30:24,  0.2000013E+02, -0.3272276E+02,  0.1841123E+03,  0.1007732E+03,  0.3717457E+04,  0.2076331E+04
04/05/2011 10:45:25,  0.2000014E+02, -0.2742799E+02,  0.1844055E+03,  0.9292265E+02,  0.3433750E+04,  0.1916305E+04
04/05/2011 11:00:05,  0.2000012E+02, -0.1349477E+02,  0.1926253E+03,  0.9284942E+02,  0.3409634E+04,  0.1907621E+04
04/05/2011 11:15:14,  0.2000010E+02, -0.1044466E+02,  0.1945228E+03,  0.6494738E+02,  0.2472165E+04,  0.1361277E+04
04/05/2011 11:30:09,  0.2000015E+02, -0.1095863E+02,  0.1948463E+03,  0.3716039E+02,  0.1556784E+04,  0.8227896E+03
04/05/2011 11:45:26,  0.2000014E+02, -0.1617026E+02,  0.1929457E+03,  0.1982560E+02,  0.9921558E+03,  0.4886429E+03
04/05/2011 12:00:23,  0.2000007E+02, -0.2394826E+02,  0.1888002E+03,  0.1624246E+02,  0.8825348E+03,  0.4214140E+03
04/05/2011 12:15:11,  0.2000009E+02, -0.2726157E+02,  0.1870688E+03, -0.1453997E+02, -0.1131257E+03, -0.1697148E+03
04/05/2011 12:30:38,  0.2000010E+02, -0.2059191E+02,  0.1885360E+03, -0.4071713E+02, -0.9506349E+03, -0.6701600E+03
04/05/2011 12:45:58,  0.2000010E+02, -0.1331991E+02,  0.1935148E+03, -0.4389298E+02, -0.1033378E+04, -0.7258364E+03
04/05/2011 13:00:33,  0.2000013E+02, -0.2097618E+02,  0.1897940E+03, -0.3674884E+02, -0.7784940E+03, -0.5819626E+03
04/05/2011 13:15:16,  0.2000012E+02, -0.3107418E+02,  0.1841652E+03, -0.6444205E+02, -0.1648440E+04, -0.1106822E+04
04/05/2011 13:30:28,  0.2000014E+02, -0.3013942E+02,  0.1832565E+03, -0.9866768E+02, -0.2713363E+04, -0.1752644E+04
04/05/2011 13:45:01,  0.2000012E+02, -0.1548142E+02,  0.1913040E+03, -0.1124567E+03, -0.3107390E+04, -0.2002918E+04
04/05/2011 14:00:03,  0.2000007E+02, -0.1700408E+02,  0.1903430E+03, -0.1117861E+03, -0.3039595E+04, -0.1977017E+04
04/05/2011 14:15:25,  0.2000010E+02, -0.1864896E+02,  0.1894408E+03, -0.1272632E+03, -0.3498165E+04, -0.2263422E+04
04/05/2011 14:30:24,  0.2000010E+02, -0.2126013E+02,  0.1880148E+03, -0.1474296E+03, -0.4099445E+04, -0.2638404E+04
04/05/2011 14:45:22,  0.2000009E+02, -0.2223823E+02,  0.1874565E+03, -0.1458102E+03, -0.3993906E+04, -0.2594673E+04
04/05/2011 15:00:31,  0.2000007E+02, -0.2176409E+02,  0.1877819E+03, -0.1345034E+03, -0.3581041E+04, -0.2367523E+04
04/05/2011 15:15:27,  0.2000005E+02, -0.2415170E+02,  0.1865047E+03, -0.1327402E+03, -0.3471327E+04, -0.2323877E+04
04/05/2011 15:30:38,  0.2000019E+02, -0.1525770E+02,  0.1915112E+03, -0.1389226E+03, -0.3621268E+04, -0.2433799E+04
04/05/2011 15:45:27,  0.2000007E+02, -0.2748180E+02,  0.1855478E+03, -0.1373327E+03, -0.3523042E+04, -0.2393427E+04
04/05/2011 16:00:29,  0.2000018E+02, -0.3538378E+02,  0.1823274E+03, -0.1321030E+03, -0.3316284E+04, -0.2284131E+04
04/05/2011 16:15:27,  0.2000010E+02, -0.3033391E+02,  0.1851152E+03, -0.1220064E+03, -0.2968370E+04, -0.2084179E+04
04/05/2011 16:30:17,  0.2000013E+02, -0.2887367E+02,  0.1867823E+03, -0.1196825E+03, -0.2873667E+04, -0.2033455E+04
04/05/2011 16:45:07,  0.2000011E+02, -0.3021721E+02,  0.1863219E+03, -0.1143643E+03, -0.2686375E+04, -0.1925071E+04
04/05/2011 17:00:21,  0.2000013E+02, -0.2714433E+02,  0.1875404E+03, -0.1090184E+03, -0.2500962E+04, -0.1816055E+04
04/05/2011 17:15:06,  0.2000010E+02, -0.2115599E+02,  0.1895559E+03, -0.9592917E+02, -0.2077266E+04, -0.1560459E+04
04/05/2011 17:30:03,  0.2000015E+02, -0.2070296E+02,  0.1887083E+03, -0.8570686E+02, -0.1753583E+04, -0.1362401E+04
04/05/2011 17:45:12,  0.2000011E+02, -0.2287268E+02,  0.1880052E+03, -0.8034267E+02, -0.1585585E+04, -0.1257701E+04
04/05/2011 18:00:15,  0.2000010E+02, -0.2300597E+02,  0.1880795E+03, -0.7877013E+02, -0.1536819E+04, -0.1225279E+04
04/05/2011 18:15:42,  0.2000008E+02, -0.2228356E+02,  0.1881848E+03, -0.5335694E+02, -0.7353677E+03, -0.7388901E+03
04/05/2011 18:30:23,  0.1999996E+02, -0.1944195E+02,  0.1893205E+03, -0.2892841E+02,  0.2072818E+02, -0.2761362E+03
04/05/2011 18:45:21,  0.2000010E+02, -0.1287563E+02,  0.1935243E+03, -0.1565894E+02,  0.4189500E+03, -0.2770103E+02
04/05/2011 19:00:36,  0.2000017E+02, -0.3424433E+02,  0.1841781E+03, -0.1292748E+02,  0.4893656E+03,  0.2166719E+02
04/05/2011 19:15:17,  0.2000010E+02, -0.2838769E+02,  0.1887597E+03,  0.1168290E+02,  0.1262005E+04,  0.4898950E+03
04/05/2011 19:30:22,  0.2000013E+02, -0.3534568E+02,  0.1861897E+03,  0.3829708E+02,  0.2088779E+04,  0.9928996E+03
04/05/2011 19:45:11,  0.2000014E+02, -0.2262341E+02,  0.1918665E+03,  0.4632497E+02,  0.2319255E+04,  0.1139774E+04
04/05/2011 20:00:12,  0.2000012E+02, -0.2873354E+02,  0.1883922E+03,  0.4315894E+02,  0.2198521E+04,  0.1074832E+04
04/05/2011 20:15:36,  0.2000013E+02, -0.1960959E+02,  0.1920267E+03,  0.6667989E+02,  0.2938078E+04,  0.1521417E+04
04/05/2011 20:30:13,  0.2000007E+02, -0.2295218E+02,  0.1900564E+03,  0.9358928E+02,  0.3774833E+04,  0.2028740E+04
04/05/2011 20:45:50,  0.2000009E+02, -0.2499904E+02,  0.1888123E+03,  0.1044981E+03,  0.4091103E+04,  0.2227656E+04
04/05/2011 21:00:47,  0.2000011E+02, -0.2448539E+02,  0.1885738E+03,  0.1029024E+03,  0.4013391E+04,  0.2189749E+04
04/05/2011 21:15:14,  0.2000011E+02, -0.2270802E+02,  0.1904698E+03,  0.1066530E+03,  0.4118966E+04,  0.2257589E+04
04/05/2011 21:30:23,  0.2000008E+02, -0.2222192E+02,  0.1891738E+03,  0.1143705E+03,  0.4352344E+04,  0.2401188E+04
04/05/2011 21:45:30,  0.2000005E+02, -0.1286289E+02,  0.1943770E+03,  0.1087603E+03,  0.4154514E+04,  0.2289256E+04
